product_id,product_name	,product_deeplink,product_image,product_category
21,Master Finnish language skills!,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/finskij-yazyk-dlya-russkogovoryashhih-finnish-for-russian-speakers-nonstop-start-2-ects-cr-8/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_finnish_for_russian_speakers.jpg,Englanninkieliset opintojaksot
22,Create your own video games,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/introduction-to-video-games-creation-1-35-ects-cr/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_introduction_to_video_games_creation.jpg,Englanninkieliset opintojaksot
23,Boost your study skills,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/using-wellbeing-skills-to-promote-studying-ability-nonstop-start-2-ects-cr-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_using_wellbeing_skills_to_promote_studying_ability.jpg,Englanninkieliset opintojaksot
24,Master customer service processes,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/customer-service-design-and-process-planning-nonstop-start-5-ects-cr/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_service_design_2_customer_service_process_planning.jpg,Englanninkieliset opintojaksot
25,Enhance Customer Experience!,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/customer-experience-management-nonstop-start-5-ects-cr/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_service_design_3_customer_experience_management.jpg,Englanninkieliset opintojaksot
26,Essentials of Finnish contract law,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/the-basics-of-contract-and-commercial-law-in-finland-nonstop-start-5-ects-cr-8/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_The_basics_of_contract_and_commercial_law_in_Finland.jpg,Englanninkieliset opintojaksot
27,Financial Basics for Leadership,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/the-basics-of-financial-aspects-in-leadership-nonstop-start-5-ects-cr-9/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_The_basics_of_financial_aspects_in_leadership.jpg,Englanninkieliset opintojaksot
28,Experience Finland,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/destination-finland-nonstop-start-5-ects-cr-7/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_destination_finland.jpg,Englanninkieliset opintojaksot
29,Learn the essentials of tourism safety,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/tourism-safety-management-nonstop-start-5-ects-cr-7/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Tourism_safety_management.jpg,Englanninkieliset opintojaksot
30,Get to know Game Technologies,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/find-your-thing-engineer-of-game-technologies-studies-at-xamk-nonstop-start-2-ects-cr/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_engineer_game_technology-1.jpg,Englanninkieliset opintojaksot
31,Learn HTML and CSS,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/explore-the-fundamentals-of-html-and-css-nonstop-start-5-ects-cr/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Explore_the_fundamentals_of_HTML_and_CSS.jpg,Englanninkieliset opintojaksot
32,Fundamentals of user experience,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/sneak-peek-into-user-experience-nonstop-start-3-ects-cr/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_sneak_peak_into_user_experience.jpg,Englanninkieliset opintojaksot
33,Build your own site with WordPress!,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/create-a-website-with-wordpress-nonstop-start-5-ects-cr/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_create_a_website_with_wordpress.jpg,Englanninkieliset opintojaksot
34,Practical Finnish for Russian speakers,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/prakticheskij-finskij-yazyk-dlya-russkogovoryashhih-practical-finnish-for-russian-speakers-nonstop-start-3-ects-cr-5/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_practical_finnish_for_russian_speakers.jpg,Englanninkieliset opintojaksot
35,Learn about Finnish culture!,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/culture-finland-nonstop-start-3-ects-cr-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Culture_Finland.jpg,Englanninkieliset opintojaksot
36,Start learning Finnish,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/beginners-finnish-1-nonstop-start-2-ects-cr-7/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Beginners_Finnish_1.jpg,Englanninkieliset opintojaksot
37,Start learning Finnish,https://koulutuskalenteri.xamk.fi/en/open-amk-courses/beginners-finnish-2-nonstop-start-3-ects-cr-7/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Englanninkieliset_opintojaksot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Beginners_Finnish_2.jpg,Englanninkieliset opintojaksot
38,Urheilun ammattilaisille,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/alaraajojen-urheiluvammat-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_alaraajojen_urheiluvammat.jpg,Hyvinvointi
39,Valmenna itseäsi tai muita,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/avaimet-elamantapamuutokseen-20-op-opintokokonaisuus-nonstop-aloitus-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_avaimet_elamantapamuutokseen.jpg,Hyvinvointi
40,Paranna omaa hyvinvointiasi,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=hyvinvointia%20positiivisen%20psykologian%20keinoilla&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_hyvinvointia_positiivisen_psykologian_keinoilla.jpg,Hyvinvointi
41,Lisää hyvinvointia kasvisruoasta,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/hyvinvointia-ruuasta-1-vegaania-ja-kasvisruokaa-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_hyvinvointia_ruoasta_1.jpg,Hyvinvointi
42,"Allergiat, keliakia ja Fod Map.",https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/hyvinvointia-ruuasta-2-erityisruokavaliot-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_hyvinvointia_ruoasta_2.jpg,Hyvinvointi
43,"Prospektoi, myy ja sitouta.",https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/hyvinvointipalvelujen-myynti-ja-sisaltomarkkinointi-nonstop-aloitus-5-op-7/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_hyvintointipalvelujen_myynti_ja_sisaltomarkkinointi.jpg,Hyvinvointi
44,Paranna omaa hyvinvointiasi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/itsemyotatunnolla-hyvinvointia-elamaan-nonstop-aloitus-3-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_itsemyotatunnolla_hyvinvointia_elamaan.jpg,Hyvinvointi
45,Jalkaterveys osana hyvinvointia,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/jalkaterveyden-perusteet-nonstop-aloitus-2-op-5/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_jalkaterveyden_perusteet.jpg,Hyvinvointi
46,Kestävyysjuoksun perusteet harrastajille,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/juoksukoulu-nonstop-aloitus-5-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_juoksukoulu.jpg,Hyvinvointi
47,"Ideoi, suunnittele ja toteuta!",https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/onnistunut-hyvinvointitapahtuma-nonstop-aloitus-5-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_onnistunut_hyvinvointitapahtuma.jpg,Hyvinvointi
48,Lisää hyvinvointia tietoisella läsnäololla,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tietoisen-lasnaolon-hyvinvointivaikutukset-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_tietoisen_lasnaolon_hyvinvointivaikutukset.jpg,Hyvinvointi
49,Psyykkinen valmennus,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/psyykkisen-valmennuksen-perusteet-nonstop-aloitus-3-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_psyykkisen_valmennuksen_perusteet.jpg,Hyvinvointi
50,Aivoterveyttä työikäisille,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tyoikaisten-aivoterveyden-edistaminen-nonstop-aloitus-3-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_tyoikaisten_aivoterveyden_edistaminen.jpg,Hyvinvointi
51,Aivoterveyden edistämiseen,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/dual-task-harjoittelu-aivoterveyden-edistamisessa-nonstop-aloitus-3-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_dual_task_harjoittelu_aivoterveyden_edistamisessa.jpg,Hyvinvointi
52,Ennaltaehkäise ja säätele stressiä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/stressin-saatelyn-keinot-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_stressinsaatelyn_keinot.jpg,Hyvinvointi
53,Psykofyysinen näkökulma fysioterapiassa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/psykofyysisen-lahestymistavan-perusteet-fysioterapiassa-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Psykofyysisen_lahestymistavan_perusteet_fysioterapiassa.jpg,Hyvinvointi
54,Opi anatomian perusteet verkossa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tuki-ja-liikuntaelimiston-anatomia-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/12/Xamk_Pulse_tuki_ja_liikuntaelimiston_anatomia.jpg,Hyvinvointi
55,Hyvinvointia keholle ja mielelle,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/kehonhuolto-ja-palautuminen-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/12/Xamk_Pulse_kehonhuolto_ja_palautuminen.jpg,Hyvinvointi
56,Ymmärrä selkä- ja niskakivun syyt,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/yleiset-selka-ja-niska-hartiakivut-niiden-syyt-kuntoutus-ja-hoito-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_Yleiset_selka_ja_niska_hartiakivut_niiden_syyt_kuntoutus_ja_hoito.jpg,Hyvinvointi
57,Positiivinen psykologia työelämässä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tyohyvinvointia-positiivisen-psykologian-keinoilla-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Hyvinvointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_tyohyvinvointia_positiivisen_psykologian_keinoilla.jpg,Hyvinvointi
58,Vaikuta rakentavasti,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/dialogisuus-ja-tunteet-tyossa-nonstop-aloitus-4-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_dialogisuus_ja_tunteet_tyossa.jpg,Yritystoiminta ja liiketalous
59,Verojärjestelmä ja verolait,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/yritysverotus-nonstop-aloitus-5-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_yritysverotus.jpg,Yritystoiminta ja liiketalous
60,Tehosta perehdyttämistä sesonkityössä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/virtuaaliset-ja-pelilliset-menetelmat-perehdyttamiseen-palveluliiketoiminnassa-nonstop-aloitus-2-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_virtuaaliset_ja_pelilliset_menetelmat_perehdyttamiseen_palveluliiketoiminnassa.jpg,Yritystoiminta ja liiketalous
61,Hallitse digitaalinen liiketoiminta,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/digitaaliset-liiketoimintamallit-ja-liiketoimintajarjestelmat-nonstop-aloitus-5-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_digitaaliset_liiketoimintamallit_ja_liiketoimintajarjestelmat.jpg,Yritystoiminta ja liiketalous
62,Toteuta ja kehitä digiviestintää,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/digiviestinta-palveluliiketoiminnan-menestystekijana-nonstop-aloitus-5-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_digiviestinta_palveluliiketoiminnan_menestystekijana.jpg,Yritystoiminta ja liiketalous
63,Innovaatiojohtamisen taidot,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/innovaatiojohtaminen-digiajassa-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_innovaatiojohtaminen_digiajassa.jpg,Yritystoiminta ja liiketalous
64,Kehitä työkykyjohtamista,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tyokykyjohtaminen-osana-yrityksen-vastuullisuutta-nonstop-aloitus-5-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_tyokykyjohtaminen_osana_yrityksen_vastuullisuutta.jpg,Yritystoiminta ja liiketalous
65,Ideasta innovaatioon,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/ideasta-innovaatioon-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_ideasta_innovaatioon.jpg,Yritystoiminta ja liiketalous
66,Askelmerkit yritystoiminnan aloitukseen,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/yrityksen-perustaminen-nonstop-aloitus-3-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_yrityksen_perustaminen.jpg,Yritystoiminta ja liiketalous
67,Opi yrityksen rahoituksesta,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/uuden-yrityksen-rahoitus-ja-riskien-hallinta-nonstop-aloitus-2-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Uuden_yrityksen_rahoitus_ja_riskien_hallinta.jpg,Yritystoiminta ja liiketalous
68,Tee kannattavaa liiketoimintaa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/kaynnista-liiketoiminta-kannattavasti-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Kaynnista_liiketoiminta_kannattavasti.jpg,Yritystoiminta ja liiketalous
69,Kehitä viestintätaitoja,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/viestintataidot-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_viestintataidot.jpg,Yritystoiminta ja liiketalous
70,Talous haltuun yrittäjälle!,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/yrittajan-talousosaaminen-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Yritystoiminta_ja_liiketalous,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_yrittajan_talousosaaminen.jpg,Yritystoiminta ja liiketalous
71,Selvitä lähtötasosi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/testaa-englannin-taitosi-nonstop-aloitus-2-op-5/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_testaa-englannin_taitosi.jpg,Kielet ja kulttuuri
72,Opi lisää oluesta,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/olutkoulu-nonstop-aloitus-3-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_olutkoulu.jpg,Kielet ja kulttuuri
73,Tutustu populaarimusiikin vaiheisiin,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/populaarimusiikki-nuorisokulttuurien-kuvaajana-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_populaarimusiikki_nuorisokulttuurin_kuvaajana.jpg,Kielet ja kulttuuri
74,Viinien valmistus ja maun arviointi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/viinikoulu-nonstop-aloitus-3-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_viinikoulu.jpg,Kielet ja kulttuuri
75,Kertaa venäjän kielioppia,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/venajan-kieliopin-kertaus-nonstop-aloitus-3-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_venajan_kieliopin_kertaus.jpg,Kielet ja kulttuuri
76,Tehosta englannin taitojasi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/englannin-tehovalmennus-nonstop-aloitus-3-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_englannin_tehovalmennus.jpg,Kielet ja kulttuuri
77,Kertaa saksan kielioppia,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/saksan-kieliopin-kertaus-nonstop-aloitus-3-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_saksan_kieliopin_kertaus.jpg,Kielet ja kulttuuri
78,Valmentaudu suomen kielessä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/korkeakouluun-valmentavaa-suomea-b1b2-tasoilla-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_korkeakouluun_valmentavaa_suomea.jpg,Kielet ja kulttuuri
79,Kehity englannin rakenteissa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/duunaa-englannin-rakenteet-freesiksi-2-op-nonstop-aloitus/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_duunaa_englannin_rakenteet_freesiksi.jpg,Kielet ja kulttuuri
80,Kehity ruotsin rakenteissa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/duunaa-ruotsin-rakenteet-freesiksi-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_duunaa_ruotsin_rakenteet_freesiksi.jpg,Kielet ja kulttuuri
81,Syvennä englannin osaamista,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/jatkoduunaa-englannin-rakenteita-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_jatkoduunaa_englannin_rakenteita.jpg,Kielet ja kulttuuri
82,Perehdy ammattiruotsiin,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/ammattiruotsi-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_ammattiruotsi.jpg,Kielet ja kulttuuri
83,Tehosta ruotsin taitojasi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/ruotsin-tehovalmennus-nonstop-aloitus-3-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_ruotsin_tehovalmennus.jpg,Kielet ja kulttuuri
